"","GeoUID","Type","Region Name","Area (sq km)","Population","Dwellings","Households","CMA_UID","PR_UID","CSD_UID","CD_UID","v_CA1996_7: 0-4","v_CA1996_8: 5-9","v_CA1996_9: 10-14","v_CA1996_31: 0-4","v_CA1996_32: 5-9","v_CA1996_33: 10-14","v_CA1996_783: Total - Total population by visible minority population","v_CA1996_784: Total visible minority population","v_CA1996_1347: Total population 15 years and over by highest level of schooling","v_CA1996_1356: University","v_CA1996_1385: Total by mobility status 1 year ago","v_CA1996_1386: Non-movers","v_CA1996_1387: Movers","v_CA1996_1388: Non-migrants","v_CA1996_1389: Migrants","v_CA1996_1390: Internal migrants","v_CA1996_1391: Intraprovincial migrants","v_CA1996_1392: Interprovincial migrants","v_CA1996_1393: External migrants","v_CA1996_1403: All persons with employment income by work activity","v_CA1996_1454: Median income $","v_CA1996_1614: Household income of all private households","v_CA1996_1615: Under $10,000","v_CA1996_1616: $  10,000 - $19,999","v_CA1996_1617: $  20,000 - $29,999","v_CA1996_1618: $  30,000 - $39,999","v_CA1996_1619: $  40,000 - $49,999","v_CA1996_1620: $  50,000 - $59,999","v_CA1996_1621: $  60,000 - $69,999","v_CA1996_1622: $  70,000 - $79,999","v_CA1996_1623: $  80,000 - $89,999","v_CA1996_1624: $  90,000 - $99,999","v_CA1996_1625: $100,000 and over","v_CA1996_1626: Average household income $","v_CA1996_1627: Median household income $","v_CA1996_1628: Standard error of average household income $","v_CA1996_1701: Average gross rent $","v_CA1996_1702: Gross rent spending  30% or more of household income on shelter costs","v_CA1996_1704: Average owner's major payments $","v_CA1996_1705: Owner's major payments spending 30% or more of household income on shelter costs","v_CA1996_1678: Total number of occupied private dwellings","v_CA1996_1681: Average value of dwelling $","v_CA1996_1682: Owned","v_CA1996_1683: Rented","v_CA1996_1688: Period of construction, before 1946","v_CA1996_1689: Period of construction, 1946-1960"
"246","9330192.00","CT","Surrey",9.75622336282492,4206,1462,1455,"59933","","5915004","5915",205,155,115,185,155,120,4200,1220,3265,375,4140,3070,1070,575,495,460,360,100,30,2265,17439,1455,125,235,195,205,160,170,100,50,60,35,110,45033,37085,1866,764,345,878,225,1455,188245,805,650,175,340
"247","9330200.00","CT","New Westminster",3.28375381419134,3020,913,910,"59933","","5915029","5915",155,95,105,135,125,85,3045,1555,2320,435,2990,2305,690,175,515,455,415,45,60,1710,16649,905,65,150,115,100,85,110,85,70,35,20,70,48875,43662,2329,721,125,1071,230,910,257471,580,325,195,165
"248","9330202.00","CT","New Westminster",1.31250970991278,5605,2912,2890,"59933","","5915029","5915",130,80,60,135,75,75,5605,980,5045,1685,5535,3870,1670,665,1005,870,740,125,130,3645,27718,2890,185,280,310,480,435,270,300,100,150,125,250,52395,44561,1720,778,465,917,420,2890,225036,1645,1245,165,115
"249","9330210.00","CT","New Westminster",2.29411457111895,4265,1941,1940,"59933","","5915029","5915",150,95,75,145,115,95,4240,705,3570,930,4175,3270,905,310,595,545,460,85,50,2635,23151,1940,160,270,240,325,245,185,140,85,95,65,125,46064,38573,1527,630,420,950,260,1940,223529,1015,930,520,495
"250","9330220.00","CT","Burnaby",9.07256930442514,1023,334,330,"59933","","5915025","5915",45,25,30,25,40,40,990,405,780,190,975,870,105,55,50,45,45,0,0,570,19852,335,25,40,10,55,40,35,55,0,30,10,25,51468,47080,3711,835,70,826,45,335,309531,165,170,95,110
"251","9330221.01","CT","Burnaby",1.14201627035031,1648,569,570,"59933","","5915025","5915",50,60,60,30,50,55,1625,435,1315,350,1615,1320,300,85,215,190,125,65,25,870,24865,570,0,35,55,95,80,35,30,20,55,75,75,63866,53970,3726,804,25,684,60,570,351583,480,85,70,400
"252","9330230.01","CT","Burnaby",4.2019608982627,5054,1715,1710,"59933","","5915025","5915",135,165,165,125,165,185,5050,1975,4115,1700,5005,3935,1075,500,570,390,325,60,180,2985,26947,1710,45,115,175,130,150,195,220,125,95,125,330,70089,61680,2355,822,80,998,265,1705,355803,1495,215,45,190
"253","9330235.02","CT","Burnaby",1.39758288652539,4206,1522,1515,"59933","","5915025","5915",160,140,160,160,160,155,4205,1395,3280,1005,4165,3465,700,330,375,320,245,75,55,2590,25630,1515,40,100,165,180,210,150,135,180,145,40,165,60968,54382,2492,847,140,1027,340,1520,212561,1170,345,20,210
"254","9330230.02","CT","Burnaby",3.93748156372517,3882,1529,1525,"59933","","5915025","5915",100,100,100,105,80,120,3820,1680,3215,765,3770,3015,755,375,375,285,250,35,90,2010,17561,1520,220,345,145,125,105,135,90,115,85,35,120,43603,34705,2142,598,485,901,165,1525,346870,550,975,60,205
"255","9330231.00","CT","Burnaby",2.01618763305429,3732,1171,1175,"59933","","5915025","5915",105,105,160,75,115,160,3685,1485,2990,1115,3670,3205,465,125,340,230,90,140,110,1860,24005,1170,75,80,120,100,110,65,95,95,65,90,275,91234,64069,14112,914,90,1072,225,1175,503204,945,225,95,275
"256","9330232.00","CT","Burnaby",2.36216515223885,2987,894,890,"59933","","5915025","5915",75,105,105,70,80,100,3020,1535,2455,900,3010,2530,480,195,285,225,185,40,60,1675,15829,890,25,105,80,70,145,90,90,55,50,30,140,67029,50629,5945,906,85,913,135,885,446705,675,210,95,145
"257","9330233.00","CT","Burnaby",1.48758619098759,6094,1988,1980,"59933","","5915025","5915",205,205,200,210,180,185,6045,2650,4855,975,5930,4775,1160,725,435,315,265,55,120,3250,19364,1980,130,220,255,270,195,180,155,130,160,110,175,52705,45744,1644,773,335,991,255,1980,333011,1135,845,305,720
"258","9330234.00","CT","Burnaby",4.33679403791189,5474,1633,1630,"59933","","5915025","5915",180,210,215,175,200,220,5170,1755,3975,1280,5125,4305,820,400,420,345,240,100,85,2640,20099,1630,115,190,150,155,160,185,130,130,100,80,225,56926,50889,1969,944,210,921,285,1630,360888,1150,485,145,575
"259","9330235.01","CT","Burnaby",1.53314222834587,8360,4384,4355,"59933","","5915025","5915",225,110,100,190,125,105,8360,2450,7510,2350,8230,5900,2330,1105,1215,930,805,125,290,5140,21761,4360,420,765,700,625,580,425,260,210,155,90,125,39433,34124,899,738,1045,802,560,4355,136367,1835,2525,15,40
"260","9330242.00","CT","Burnaby",4.34080599224615,7009,2680,2670,"59933","","5915025","5915",190,190,195,175,175,185,6995,2015,5890,1720,6920,5660,1260,600,660,470,370,100,190,4015,20328,2670,260,280,335,345,275,230,195,170,145,95,335,53187,43884,1632,744,390,836,340,2670,394984,1680,990,305,710
"261","9330243.01","CT","Burnaby",1.69206801733699,5883,1961,1950,"59933","","5915025","5915",150,170,225,130,160,195,5880,2250,4840,1550,5805,4775,1030,550,475,270,245,25,205,3200,19404,1955,100,220,220,265,225,205,150,130,100,85,240,54864,46924,1815,827,290,737,215,1950,428995,1175,780,65,250
"262","9330243.02","CT","Burnaby",13.5382093860998,6411,2040,2030,"59933","","5915025","5915",235,300,255,230,275,270,6415,2455,4835,2285,6320,5060,1255,620,635,465,305,155,175,3595,22371,2025,125,200,155,265,200,200,235,130,110,70,340,62239,54125,2121,753,280,1093,260,2030,360248,1105,925,15,20
"263","9330250.00","CT","Greater Vancouver, Subd. A",889.31177601938,6080,2225,2200,"59933","","5915063","5915",190,250,245,215,260,205,6085,350,4700,2120,6015,5185,830,250,575,460,395,65,115,3690,28701,2200,70,185,185,165,215,225,175,140,165,90,585,79504,64164,3264,857,180,1279,430,2200,412092,1775,425,155,180
"264","9330251.00","CT","Greater Vancouver, Subd. A",7.99081798098865,168,56,45,"59933","","5915063","5915",5,5,10,5,5,10,140,0,100,0,145,120,20,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,99,0,45,74976,25,20,15,0
"265","9330260.02","CT","9330260.02",3.66052229842854,3635,1442,1440,"59933","","","",145,125,110,110,125,125,3625,565,2905,660,3600,2950,650,155,490,420,410,15,70,2220,19296,1440,100,275,175,155,180,160,100,70,65,45,105,46864,40281,1941,637,295,925,180,1445,219482,815,625,210,230
"266","9330260.03","CT","Port Moody",6.94599658690445,9494,3124,3120,"59933","","5915043","5915",380,355,375,360,335,365,9415,1620,7245,2455,9280,7675,1605,585,1020,865,835,30,150,5745,30072,3120,100,110,200,185,310,405,320,315,275,230,660,77818,67792,2989,953,135,1218,650,3120,290039,2780,340,65,75
"267","9330270.00","CT","Coquitlam",4.22936285304689,2,1,0,"59933","","5915034","5915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","9330281.01","CT","Coquitlam",2.16834228580848,6127,1895,1895,"59933","","5915034","5915",170,220,245,170,200,245,6125,1700,4865,1370,6075,5155,915,415,500,375,375,0,125,3745,25625,1895,55,115,110,195,140,245,150,170,190,130,395,72227,66694,2172,987,100,973,325,1895,310743,1550,345,10,80
"269","9330280.00","CT","Coquitlam",4.18522029218322,3975,1008,1005,"59933","","5915034","5915",100,125,125,105,130,145,3320,1300,2610,935,3255,3015,235,145,95,40,35,10,55,1910,27455,1005,60,45,60,85,95,65,95,100,50,80,270,75280,68440,3117,1218,30,996,195,1005,358114,960,45,0,0
"270","9330287.02","CT","Coquitlam",55.2655209210426,3666,1142,1145,"59933","","5915034","5915",170,195,165,165,165,150,3660,490,2645,670,3595,3030,560,270,295,290,205,90,0,2070,28698,1145,40,50,70,80,90,190,120,100,115,100,175,67673,64686,2267,898,70,1098,195,1140,299449,980,160,20,75
"271","9330287.03","CT","Coquitlam",25.917990011916,17165,6365,6345,"59933","","5915034","5915",600,570,605,515,565,560,17030,7420,13630,4465,16810,12695,4115,1900,2215,1440,1155,295,770,8890,21913,6345,545,975,570,680,565,590,495,525,355,270,765,54605,45884,1194,729,610,1047,1475,6345,265142,4885,1460,20,10
"272","9330290.01","CT","Port Coquitlam",4.62082717173424,9351,2944,2940,"59933","","5915039","5915",380,410,400,375,375,355,9350,2220,7055,1955,9240,7900,1340,615,725,560,480,80,165,5605,29588,2940,80,155,150,180,265,350,275,380,365,190,550,71319,70390,1411,958,160,1196,555,2940,276244,2570,370,50,20
"273","9330501.02","CT","Langley",18.8844021477691,5611,1796,1795,"59933","","5915001","5915",130,200,240,150,190,250,5565,200,4460,945,5520,4925,595,220,375,365,350,15,10,3325,26012,1800,40,130,105,180,160,160,245,180,115,125,355,72071,63092,3096,676,75,930,245,1795,306733,1560,240,85,120
"274","9330290.02","CT","Port Coquitlam",4.66126782082042,5193,2442,2440,"59933","","5915039","5915",180,125,115,160,120,115,4890,615,4065,730,4780,3390,1390,605,785,730,685,50,55,2915,23403,2445,230,465,280,350,295,215,210,155,80,70,90,41018,36036,1150,590,390,899,435,2440,139584,1570,870,25,145
"275","9330291.01","CT","Port Coquitlam",2.18759637446243,6287,2357,2350,"59933","","5915039","5915",255,220,240,250,195,225,6240,985,4865,700,6155,4820,1330,530,800,765,700,65,35,3465,20235,2350,175,375,300,285,290,245,215,120,105,85,150,46162,41255,1316,708,485,893,360,2350,199751,1400,950,115,320
"276","9330501.03","CT","Langley",23.1785663994608,3403,1032,1030,"59933","","5915001","5915",130,155,205,120,135,170,3405,170,2475,270,3360,2915,445,120,325,300,210,90,20,1890,22283,1030,30,80,125,130,105,140,90,90,110,40,85,58612,52039,2768,660,45,928,165,1030,288856,800,230,45,125
"277","9330291.02","CT","Port Coquitlam",3.07523655226229,7388,2429,2425,"59933","","5915039","5915",330,305,315,285,280,305,7385,1015,5570,925,7240,5900,1340,465,875,720,630,85,160,4115,24965,2425,160,170,190,245,290,335,265,245,175,110,230,57719,54713,1507,838,315,929,365,2425,229241,1695,735,35,215
"278","9330292.01","CT","Port Coquitlam",2.10474501585095,5762,1735,1735,"59933","","5915039","5915",230,285,270,230,265,260,5765,905,4230,1065,5695,5085,610,270,340,300,225,75,45,3390,29202,1735,60,70,80,85,170,165,270,255,170,150,255,69282,67880,1631,918,100,1150,330,1735,231076,1510,225,25,20
"279","9330292.02","CT","Port Coquitlam",7.90613320261014,6771,2097,2095,"59933","","5915039","5915",300,300,305,285,300,280,6760,1355,4990,830,6615,5215,1400,590,810,730,705,25,75,3575,22100,2095,150,145,180,280,220,240,265,190,140,95,180,55444,53365,1608,859,210,1090,455,2095,254804,1560,535,20,125
"280","9330400.00","CT","Maple Ridge",56.2364009731231,9359,3144,3145,"59933","","5915075","5915",390,415,375,335,390,350,9330,570,7090,1355,9255,7465,1790,1000,790,745,685,60,45,5245,25681,3140,105,245,250,400,350,405,380,280,215,190,320,59504,56034,1313,817,235,1025,620,3145,291589,2715,430,350,380
"281","9330502.01","CT","Langley",1.33923224324601,2213,711,710,"59933","","5915001","5915",85,95,100,85,90,95,2260,45,1680,285,2255,1990,265,95,170,170,170,0,0,1320,27440,710,10,45,55,40,85,45,105,105,50,50,115,74620,65872,6032,1188,15,972,135,710,212173,660,50,30,20
"282","9330401.00","CT","Maple Ridge",4.26344450081742,8460,3820,3815,"59933","","5915075","5915",320,235,225,290,220,190,8300,425,6815,1020,8195,6230,1970,910,1060,1010,930,80,50,3915,17609,3815,405,915,510,350,455,320,250,200,175,115,120,38885,31398,968,614,915,821,555,3815,177684,2190,1625,145,425
"283","9330502.03","CT","Langley",2.59753385940564,5265,1609,1610,"59933","","5915001","5915",180,240,275,175,220,230,5250,185,3940,775,5195,4680,510,230,280,265,240,25,15,3000,22868,1605,45,70,135,165,205,180,210,170,145,100,175,62839,59847,1699,940,70,962,310,1610,241170,1455,155,20,75
"284","9330403.02","CT","Maple Ridge",6.89071352357721,8339,2688,2690,"59933","","5915075","5915",320,425,400,310,340,385,8340,590,6145,1175,8240,6970,1270,770,495,425,400,30,65,4520,23381,2685,155,190,240,250,310,305,360,215,200,125,330,60642,56603,1852,868,215,1018,530,2685,239704,2285,405,90,315
"285","9330403.03","CT","Maple Ridge",3.83721351899999,5305,1779,1775,"59933","","5915075","5915",275,280,260,270,270,210,5305,570,3740,580,5180,4200,975,380,595,560,530,30,35,2810,23983,1780,50,210,180,260,240,200,240,155,105,75,70,50837,48639,1314,778,125,1034,380,1780,189239,1400,360,160,155
"286","9330404.00","CT","Maple Ridge",188.598193651161,7395,2349,2345,"59933","","5915075","5915",250,345,315,285,285,275,7110,375,5350,1000,7030,5935,1100,655,445,410,365,50,35,4070,24046,2340,135,100,245,245,285,295,275,230,175,80,275,59092,54561,1490,778,190,1022,460,2345,283176,1935,405,170,245
"287","9330410.01","CT","Pitt Meadows",63.1432277048309,7975,2716,2710,"59933","","5915070","5915",300,320,340,310,345,375,7975,495,5970,985,7870,6455,1420,455,960,900,840,60,60,4430,24052,2710,110,280,275,240,250,365,285,265,185,180,280,57837,54775,1450,737,260,994,445,2715,236671,2140,570,80,100
"288","9330410.02","CT","Pitt Meadows",22.4192336251751,5461,2017,2015,"59933","","5915070","5915",225,215,235,245,210,180,5455,710,4150,855,5380,4525,855,290,560,530,500,30,35,2890,22683,2020,80,240,260,280,200,215,240,170,115,65,145,50722,48030,1372,654,175,991,350,2015,215724,1505,510,25,110
"289","9330502.04","CT","Langley",7.51606042033362,8263,2722,2720,"59933","","5915001","5915",325,315,365,290,350,330,8205,490,6225,1380,8090,6655,1435,800,630,560,475,85,70,4555,24458,2720,45,200,290,240,365,350,330,195,190,165,340,64302,56553,1842,808,75,1092,615,2720,253312,2375,345,55,80
"290","9330500.00","CT","Langley",72.8179691698672,6292,2376,2375,"59933","","5915001","5915",190,190,210,150,225,215,6295,255,5120,985,6250,5540,710,315,400,375,335,40,20,3445,20149,2375,70,315,390,255,275,195,195,200,100,105,265,57016,45508,2728,760,165,787,245,2375,351124,1925,440,195,245
"291","9330501.01","CT","Langley",20.3303567624518,4122,1607,1605,"59933","","5915001","5915",130,90,100,115,105,80,3840,215,3185,570,3775,3060,710,280,430,365,335,30,65,1930,18015,1605,120,295,270,185,160,210,95,80,40,60,85,43510,36359,1745,726,175,589,195,1605,208415,1145,460,105,115
"292","9330502.02","CT","Langley",9.73714671745858,4065,1562,1560,"59933","","5915001","5915",95,110,135,95,130,175,4065,60,3340,505,4035,3565,470,225,245,225,200,30,20,2090,22040,1560,55,220,215,210,120,135,160,110,80,65,185,55113,45982,2114,749,80,714,215,1565,250907,1355,210,70,125
"293","9330503.02","CT","Langley",5.72744712894779,11021,5525,5520,"59933","","5915002","5915",415,240,205,390,270,225,10880,720,9145,1505,10705,6800,3905,1845,2060,1970,1665,305,90,5490,17333,5515,470,1580,830,780,705,405,300,180,85,75,105,33549,28469,662,638,1630,784,650,5520,146652,2395,3125,65,210
"294","9330503.03","CT","Langley",2.62275105723691,5748,1811,1810,"59933","","5915002","5915",230,230,275,220,235,270,5740,370,4280,755,5640,4895,740,380,360,350,315,30,10,3375,24018,1810,65,115,200,135,155,255,260,185,150,130,165,59481,59352,1453,946,120,1065,415,1810,222175,1580,230,10,35
"295","9330506.02","CT","Langley",6.20411549920493,6511,2165,2165,"59933","","5915001","5915",300,330,295,280,305,260,6445,325,4675,620,6340,5100,1240,705,535,495,390,100,40,3370,21331,2160,165,285,215,170,235,225,250,270,95,105,140,51550,50085,1446,654,295,974,405,2160,182008,1620,540,35,115
"296","9330504.03","CT","Langley",13.7851188983305,6041,1806,1805,"59933","","5915001","5915",305,320,305,280,320,295,6040,320,4220,1045,5930,4860,1070,480,590,555,525,30,30,3615,28586,1805,50,65,90,150,180,195,240,265,245,125,200,66957,66107,1585,910,120,1258,365,1805,241159,1525,285,20,35
"297","9330504.04","CT","Langley",2.13283104406156,5947,2151,2150,"59933","","5915001","5915",235,240,240,210,240,205,5950,340,4575,1245,5875,4855,1020,345,675,650,580,65,30,3360,28368,2150,50,140,195,115,325,255,275,235,145,145,270,63076,59708,1531,1161,35,1075,460,2150,211818,2070,75,0,10
"298","9330505.00","CT","Langley",66.8769839404048,6346,2073,2070,"59933","","5915001","5915",200,240,285,195,245,280,6275,275,4825,1205,6205,5490,710,430,285,265,235,30,20,3680,22252,2075,80,200,215,230,190,240,165,215,70,95,365,63645,55324,2195,786,140,1007,320,2070,348979,1645,425,235,215
"299","9330506.01","CT","Langley",3.08665151883793,3723,1221,1220,"59933","","5915001","5915",220,200,150,205,180,155,3720,275,2615,400,3665,2930,735,450,290,250,240,15,40,2025,22430,1220,30,145,145,125,180,170,140,90,95,20,65,50130,48561,1641,813,95,1019,345,1220,170578,965,250,20,30
