,GeoUID,CTNAME,PRUID,PRNAME,CMAUID,CMAPUID,CMANAME,CMATYPE,Unnamed: 0_x,Type,Region Name,area_16,pop_16,dwellings_16,hh_16,CMA_UID_x,PR_UID_x,CSD_UID_x,CD_UID_x,v_CA16_2207: Median total income in 2015 among recipients ($),mhhinc_16,income_denom_16,"v_CA16_2421: $100,000 and over",visible_minority_private_hh_16,visible_minority_16,v_CA16_4836: Total - Private households by tenure - 25% sample data,ohu_16,rhu_16,old_building_denom_16,dwellings_built_pre_1960_16,"v_CA16_4890: Total - Owner households in non-farm, non-reserve private dwellings - 25% sample data",mortgage_16,o_30_pct_16,mhcosts_o_16,avg_o_shelter_16,mhval_16,avghval_16,"v_CA16_4897: Total - Tenant households in non-farm, non-reserve private dwellings - 25% sample data",subsidized_16,t_30_pct_16,mhcosts_r_16,avg_r_shelter_16,avghhinc_16,tot_15_edu_16,uni_hh_16,total_mob_16,v_CA16_6695: Non-movers,movers_16,v_CA16_6701: Non-migrants,v_CA16_6704: Migrants,v_CA16_6707: Internal migrants,v_CA16_6710: Intraprovincial migrants,v_CA16_6713: Interprovincial migrants,v_CA16_6716: External migrants,Unnamed: 0_y,trtid_base_x,area_11,pop_11,dwellings_11,hh_11,CMA_UID_y,PR_UID_y,CSD_UID_y,CD_UID_y,NHS Non Return Rate,ohu_11,v_CA11N_2282: % of owner households with a mortgage,rhu_11,v_CA11N_2289: % of tenant households in subsidized housing,mhcosts_o_11,mhval_11,mhcosts_r_11,avg_o_shelter_11,avghval_11,avg_r_shelter_11,ctuid_s_x,Unnamed: 0_x.1,trtid_base_y,area_06,pop_06,dwellings_06,hh_06,CMA_UID_x.1,PR_UID_x.1,CSD_UID_x.1,CD_UID_x.1,v_CA06_101: Total number of occupied private dwellings by housing tenure - 20% sample data,ohu_06,rhu_06,v_CA06_109: Total number of occupied private dwellings by period of construction - 20% sample data,"v_CA06_110: Period of construction, before 1946","v_CA06_111: Period of construction, 1946 to 1960",total_mob_06,movers_06,v_CA06_454: Non-migrants,v_CA06_455: Migrants,v_CA06_456: Internal migrants,v_CA06_457: Intraprovincial migrants,v_CA06_458: Interprovincial migrants,v_CA06_459: External migrants,tot_15_24_edu_06,uni_hh_15_24_06,tot_25_64_edu_06,uni_hh_25_64_06,tot_65_over_edu_06,uni_hh_65_over_06,visible_minority_group_06,visible_minority_06,v_CA06_1583: Median income $,income_denom_06,mhhinc_06,avghhinc_06,stderr_avghhinc_06,"v_CA06_2048: Total number of non-farm, non-reserve private dwellings occupied by usual residents - 20% sample data","v_CA06_2049: Tenant-occupied private non-farm, non-reserve dwellings",avg_r_shelter_06,t_30_pct_06,"v_CA06_2053: Owner-occupied private non-farm, non-reserve dwellings",avghval_06,avg_o_shelter_06,o_30_pct_06,ctuid_s_y,Unnamed: 0_y.1,trtid_base,area_96,pop_96,dwellings_96,hh_96,CMA_UID_y.1,PR_UID_y.1,CSD_UID_y.1,CD_UID_y.1,v_CA1996_7: 0-4,v_CA1996_8: 5-9,v_CA1996_9: 10-14,v_CA1996_31: 0-4,v_CA1996_32: 5-9,v_CA1996_33: 10-14,v_CA1996_783: Total - Total population by visible minority population,visible_minority_96,tot_15_edu_96,uni_hh_96,total_mob_96,v_CA1996_1386: Non-movers,movers_96,v_CA1996_1388: Non-migrants,v_CA1996_1389: Migrants,v_CA1996_1390: Internal migrants,v_CA1996_1391: Intraprovincial migrants,v_CA1996_1392: Interprovincial migrants,v_CA1996_1393: External migrants,v_CA1996_1403: All persons with employment income by work activity,v_CA1996_1454: Median income $,income_denom_96,avghhinc_96,mhhinc_96,stderr_avghhinc_96,avg_r_shelter_96,t_30_pct_96,avg_o_shelter_96,o_30_pct_96,v_CA1996_1678: Total number of occupied private dwellings,avghval_96,ohu_96,rhu_96,"v_CA1996_1688: Period of construction, before 1946","v_CA1996_1689: Period of construction, 1946-1960",ctuid_s,significant,rm_hhinc_96,rm_hhinc_06,rm_hhinc_16,ravg_hhinc_96,ravg_hhinc_06,ravg_hhinc_16,inc80_16,inc120_16,inc180_16,inc80_06,inc120_06,inc180_06,inc80_96,inc120_96,inc180_96,low_80120_16,mod_80120_16,high_80120_16,VHI_180_16,low_pdmt_medhhinc_16,high_pdmt_medhhinc_16,mod_pdmt_medhhinc_16,VHI_pdmt_medhhinc_16,mix_low_medhhinc_16,mix_mod_medhhinc_16,mix_high_medhhinc_16,inc_cat_medhhinc_16,inc_cat_medhhinc_encoded16,low_80120_06,mod_80120_06,high_80120_06,VHI_180_06,low_pdmt_medhhinc_06,high_pdmt_medhhinc_06,mod_pdmt_medhhinc_06,VHI_pdmt_medhhinc_06,mix_low_medhhinc_06,mix_mod_medhhinc_06,mix_high_medhhinc_06,inc_cat_medhhinc_06,inc_cat_medhhinc_encoded06,low_80120_96,mod_80120_96,high_80120_96,VHI_180_96,low_pdmt_medhhinc_96,high_pdmt_medhhinc_96,mod_pdmt_medhhinc_96,VHI_pdmt_medhhinc_96,mix_low_medhhinc_96,mix_mod_medhhinc_96,mix_high_medhhinc_96,inc_cat_medhhinc_96,inc_cat_medhhinc_encoded96,per_all_li_96,per_all_li_06,per_all_li_16,all_li_count_96,all_li_count_06,all_li_count_16,per_visible_minority_96,per_visible_minority_06,per_visible_minority_16,hu_96,per_rent_96,per_own_96,hu_06,per_rent_06,per_own_06,hu_11,per_rent_11,per_own_11,hu_16,per_rent_16,per_own_16,per_no_mortgage_16,per_col_96,tot_15_edu_06,uni_hh_06,per_col_06,per_col_16,per_units_pre60_16,real_avghval_96,real_avgrent_96,real_mhhinc_96,real_avghhinc_96,real_avghval_06,real_avgrent_06,real_mhhinc_06,real_avghhinc_06,real_mhval_11,real_mrent_11,real_avghval_11,real_avgrent_11,real_mhhinc_16,real_mhval_16,real_avgrent_16,real_mrent_16,VHI,real_avghval_16,real_avghhinc_16,rent_burdened_hh_16,owner_burdened_hh_16,pct_all_burdened_hh_16,predominantly_LI,predominantly_HI,predominantly_MI,mixed_low,mixed_mod,mixed_high,lmh_flag_encoded,lmh_flag_category,pctch_real_avghval_96_16,pctch_real_avgrent_96_16,pctch_real_avghval_06_16,pctch_real_avgrent_06_16,pctch_real_avghval_11_16,pctch_real_avgrent_11_16,pctch_real_mhval_11_16,pctch_real_mrent_11_16,rent_decrease,rent_marginal,rent_increase,rent_rapid_increase,house_decrease,house_marginal,house_increase,house_rapid_increase,tot_decrease,tot_marginal,tot_increase,tot_rapid_increase,change_flag_encoded,change_flag_category,ab_50pct_ch,ab_90percentile_ch,rent_50pct_ch,rent_90percentile_ch,hv_abrm_ch,rent_abrm_ch,hv_abravg_ch,rent_abravg_ch,pctch_real_avghval_96_06,pctch_real_avgrent_96_06,pctch_real_mhhinc_96_06,pctch_real_avghhinc_96_06,pctch_real_mhhinc_06_16,pctch_real_avghhinc_06_16,ch_all_li_count_96_06,ch_per_col_96_06,ch_all_li_count_96_16,ch_per_col_96_16,ch_all_li_count_06_16,ch_per_col_06_16,pop06flag,aboverm_per_all_li_96,aboverm_per_all_li_06,aboverm_per_all_li_16,aboverm_per_visible_minority_96,aboverm_per_visible_minority_06,aboverm_per_visible_minority_16,aboverm_per_rent_96,aboverm_per_rent_06,aboverm_per_rent_16,aboverm_per_col_96,aboverm_per_col_06,aboverm_per_col_16,aboveravg_real_avgrent_96,aboveravg_real_avgrent_06,aboveravg_real_avgrent_16,aboveravg_real_avghval_96,aboveravg_real_avghval_06,aboveravg_real_avghval_16,aboverm_real_mrent_11,aboverm_real_mrent_16,aboverm_real_mhval_11,aboverm_real_mhval_16,aboveravg_real_avgrent_11,aboveravg_real_avghval_11,aboveravg_pctch_real_avghval_96_06,aboveravg_pctch_real_avghval_96_16,aboveravg_pctch_real_avghval_06_16,aboveravg_pctch_real_avgrent_96_06,aboveravg_pctch_real_avgrent_96_16,aboveravg_pctch_real_avgrent_06_16,aboverm_pctch_real_mhval_11_16,aboverm_pctch_real_mrent_11_16,aboveravg_pctch_real_avghval_11_16,aboveravg_pctch_real_avgrent_11_16,lostli_06,lostli_16,aboveravg_pctch_real_avghhinc_96_06,aboveravg_pctch_real_avghhinc_06_16,aboverm_pctch_real_mhhinc_96_06,aboverm_pctch_real_mhhinc_06_16,aboverm_ch_per_col_96_06,aboverm_ch_per_col_06_16,aboverm_per_units_pre60_16,vul_gent_96,vul_gent_06,vul_gent_16,hotmarket_06,hotmarket_16,gent_96_06,gent_06_16,dp_PChRent,dp_RentGap,tr_rent_gap,rg_rent_gap,SGE,SAE,AdvG,ARE,BE,SMMI,ARG,EOG,OD,OD_loss,LISD,double_counted,typology,typ_cat
0,9330187.11,0187.11,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,291,CT,Surrey,1.3857,6577,2244,2207,59933,59,5915004,5915,32656.0,81338.0,2205.0,820.0,6610.0,4780.0,2185.0,1825.0,360.0,2180.0,30.0,1825.0,80.0,24.2,1551.0,1493.0,399984.0,459308.0,355.0,4.2,44.4,1348.0,1254.0,88376.0,5295.0,2595.0,6535.0,5495.0,1045.0,675.0,370.0,255.0,200.0,55.0,120.0,281.0,9330187.11,1.38528,4861.0,1701.0,1647.0,59933,59,5915004,5915,0.196,1485.0,76.4,160.0,12.9,1531.0,350134.0,1002.0,1397.0,389831.0,1030.0,9330187.11,238.48413780743263,9330187.11,1.3824,3231.7417414692254,1177.398066183152,1137.9636811913715,59933,59,5915004,5915,1136.0858533346202,990.5541944363838,140.83708925635787,1136.0858533346202,14.083708925635788,28.167417851271576,3192.3073564774454,737.0474337749396,497.6243820391312,234.72848209392976,220.644773168294,178.39364639138665,42.25112677690736,14.083708925635788,328.6198749315017,23.47284820939298,1938.85726209586,619.6831927279746,323.9253052896231,37.55655713502877,3229.863913612474,1798.0201728395025,25179.0,1140.7804229764988,58182.0,68307.0,2868.0,1136.0858533346202,145.5316588982365,984.0,84.50225355381473,995.2487640782624,433666.0,1260.0,333.3144445733803,9330187.11,8.274979732468578,9330187.02,9.25635490164267,1834.9999999999984,575.529489258208,574.5997162545598,59933.0,0.0,5915004.0,5915.0,72.05740778273201,72.98718078638016,77.63604580462093,61.36501824077823,74.84672679367648,65.54899675719493,1832.1177036886893,575.0646027563838,1407.6763275233066,278.00212809079835,1810.7329246047816,1483.9177138224554,326.3503242805024,210.12869882448305,115.7567389541953,95.30173287393588,69.26808877178755,25.56875760032426,20.919892582083488,974.8669943250904,20476.0,575.0646027563838,58813.0,53432.0,1013.0,810.0,44.16421767328736,1051.0,127.8437880016213,574.5997162545598,239040.0,477.90332387515167,97.1612788812322,7.43818402918524,24.638984596676107,9330187.02,True,43964.0,55231.0,72662.0,54055.0,73258.0,96423.0,0.3135296808766197,0.5390964710692602,0.8031592292001996,0.2999197155575757,0.5768812065108362,0.7906325684103462,0.2997665883680436,0.4890126709043443,0.742232323477271,0.3135296808766197,0.2255667901926404,0.4609035289307398,0.1968407707998004,0.0,0.0,0.0,0,0.0,1.0,0.0,4.0,mix_mod,0.2999197155575757,0.2769614909532604,0.4231187934891638,0.2093674315896537,0.0,0.0,0.0,0,0.0,1.0,0.0,4.0,mix_mod,0.2997665883680436,0.1892460825363007,0.5109873290956557,0.257767676522729,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,mix_high,0.2997665883680436,0.2999197155575757,0.3135296808766197,172.38515405950542,342.14253997276245,691.3329463329464,0.3133867044993919,0.5563625798954096,0.7267751254371294,575.0646027563839,0.1689571544058205,0.8310428455941794,1131.3912836927416,0.1244813278008298,0.8755186721991702,1645.0,0.0972644376899696,0.9027355623100304,2185.0,0.1647597254004576,0.8352402745995423,365.0,0.1974900924702774,2591.402442316985,680.7125980723964,0.2626811594202898,0.490084985835694,0.0137614678899082,285091.40019860974,1204.9134779261417,63725.75173783516,70143.40913604766,495559.33967649855,1400.5684370940935,66485.80589914367,78055.8582302569,363449.3811581677,1535.813381215963,404656.0337078652,1413.0735052659509,81338.0,399984.0,1453.6224256292903,1517.553775743707,False,459308.0,88376.0,159.84,441.65,0.2752814645308925,0,0,0,0,1,0,5,aff_mix_mod,0.6110903369236033,0.0378803256806741,-0.0731523689981576,0.0378803256806741,0.1350578311939614,0.0286955492493704,0.1005218903535098,-0.0118892084777899,0,1,0,0,1,0,0,0,1,1,0,0,1,ch_decrease_marginal,0,0,0,0,0,0,0,0,0.7382472404683751,0.1623809200845747,0.0433114413881416,0.1128038855206272,0.2233889459561717,0.1322148267116572,169.75738591325702,0.0651910669500124,518.947792273441,0.2925948933654166,349.190406360184,0.2274038264154042,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0,0,0,0,-176.991378225692,-32.7515246438788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,7.0,['ARE']
1,9330180.01,0180.01,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,225,CT,Surrey,3.04733,7633,2833,2708,59933,59,5915004,5915,46805.0,106212.0,2705.0,1450.0,7360.0,2440.0,2705.0,2470.0,240.0,2710.0,0.0,2470.0,63.5,25.4,1682.0,1908.0,963554.0,1083215.0,240.0,0.0,35.4,1606.0,1653.0,147960.0,5795.0,3145.0,7275.0,5955.0,1320.0,700.0,625.0,490.0,415.0,75.0,140.0,218.0,9330180.01,3.04733,6910.0,2317.0,2274.0,59933,59,5915004,5915,0.296,2150.0,60.5,125.0,0.0,1481.0,751688.0,1648.0,1664.0,797380.0,1478.0,9330180.01,198.0,9330180.01,3.06041,5881.0,2060.0,1968.0,59933,59,5915004,5915,1965.0,1905.0,60.0,1970.0,0.0,0.0,5635.0,1375.0,575.0,800.0,710.0,445.0,265.0,90.0,620.0,60.0,3435.0,1670.0,440.0,145.0,5735.0,1250.0,44301.0,1970.0,120254.0,152180.0,9062.0,1965.0,60.0,1504.0,35.0,1910.0,670367.0,1757.0,395.0,9330180.01,16.406137773424792,9330180.0,50.9097329219383,492.666666666668,167.8527120936528,167.50804533370692,59933.0,0.0,5915004.0,5915.0,11.718669838160563,17.23333799729495,21.369339116645737,11.029336318268768,15.165337437619556,16.88867123734905,488.7374656032848,23.78200643626703,395.3327736579461,100.9873606641484,485.2907980038258,431.86745021221145,53.76801455156024,25.505340235996524,27.91800755561782,26.194673755888324,21.02467235669984,5.170001399188485,1.7233337997294949,292.2774124341224,22032.0,167.50804533370692,71782.0,59154.0,2529.0,873.0,16.88867123734905,992.0,24.47133995615883,167.50804533370692,451574.0,132.35203581922522,35.156009514481696,16.544004477403153,21.02467235669984,9330180.0,True,43964.0,55231.0,72662.0,54055.0,73258.0,96423.0,0.2432086202881027,0.40669519967117,0.6171685995476617,0.1474978860765663,0.231074949349061,0.3850628952151795,0.302031983101942,0.4489715436217494,0.6398626172288724,0.2432086202881027,0.1634865793830673,0.5933048003288299,0.3828314004523383,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,high_pdmt,0.1474978860765663,0.0835770632724947,0.768925050650939,0.6149371047848204,0.0,1.0,0.0,1,0.0,0.0,0.0,7.0,VHI_pdmt,0.302031983101942,0.1469395605198074,0.5510284563782506,0.3601373827711276,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,high_pdmt,0.302031983101942,0.1474978860765663,0.2432086202881027,50.5927871176695,290.57083557083564,657.8793178793179,0.0482720022387015,0.212548886243836,0.3196646141752915,167.50804533370692,0.2098765432098765,0.7901234567901235,1965.0,0.0305343511450381,0.9694656488549618,2275.0,0.0549450549450549,0.945054945054945,2710.0,0.088560885608856,0.911439114391144,901.55,0.2554489973844812,4495.0,1875.0,0.4171301446051167,0.542709232096635,0.0,538570.3813306852,1153.3233905868797,70550.10327706058,85610.90566037736,766042.5946717412,1998.9334403439836,137416.7973358706,173899.31493815413,780274.2333621435,1546.846296313885,827703.8720829732,1716.6724666862956,106212.0,963554.0,1885.4169741697413,1675.2693726937268,False,1083215.0,147960.0,84.96,627.38,0.2628560885608856,0,1,0,0,0,0,3,aff_predominantly_HI,1.011278446697387,-0.056788517257837,0.4140401689597575,-0.056788517257837,0.3086987224960245,0.0982974392367197,0.2348914763571233,0.0830225192288803,1,0,0,0,0,0,1,0,1,0,1,0,2,ch_increase,0,0,0,0,0,1,0,0,0.4223630211134593,0.7331942251919533,0.9477901654688544,1.0312752633177504,-0.2270813899089835,-0.1491628356752252,239.9780484531661,0.1616811472206355,607.2865307616485,0.2872602347121538,367.3084823084823,0.1255790874915182,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.0,1.0,0,0,1,0,-446.629143817819,-32.7515246438788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,9.0,['SAE']
2,9330400.04,0400.04,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,424,CT,Maple Ridge,12.77745,7273,2346,2264,59933,59,5915075,5915,40949.0,110208.0,2265.0,1270.0,7275.0,1130.0,2265.0,1985.0,280.0,2265.0,125.0,1965.0,78.4,21.9,2014.0,1930.0,672978.0,724709.0,280.0,0.0,39.3,1534.0,1417.0,120382.0,5600.0,2470.0,7200.0,6215.0,980.0,475.0,505.0,430.0,365.0,60.0,75.0,410.0,9330400.04,12.77745,6564.0,2162.0,2049.0,59933,59,5915075,5915,0.297,1660.0,75.6,370.0,18.9,1887.0,549083.0,1146.0,1795.0,578419.0,1208.0,9330400.04,373.0,9330400.04,12.71177,5054.0,1679.0,1602.0,59933,59,5915075,5915,1600.0,1390.0,210.0,1600.0,100.0,90.0,4945.0,715.0,380.0,330.0,325.0,280.0,50.0,0.0,600.0,40.0,2795.0,735.0,310.0,40.0,5040.0,590.0,30137.0,1605.0,74787.0,80719.0,2827.0,1590.0,210.0,970.0,85.0,1380.0,460972.0,1598.0,440.0,9330400.04,72.70007479431567,9330400.0,56.2364009731231,2430.000000000001,816.3179826904587,816.5776258147241,59933.0,0.0,5915075.0,5915.0,101.2608184635111,107.75189657014644,97.3661715995299,86.98044662891338,101.2608184635111,90.87509349289458,2422.470349396304,147.99658083128546,1840.8697510417787,351.8164333796347,2402.997115076398,1938.235922641309,464.7611924350894,259.64312426541306,205.11806816967635,193.43412757773277,177.85554012180796,15.578587455924785,11.683940591943587,1361.8281867720916,25681.0,815.2794101933971,59504.0,56034.0,1313.0,817.0,61.01613420237207,1025.0,160.9787370445561,816.5776258147241,291589.0,704.9310823805965,111.64654343412762,90.87509349289458,98.66438722085697,9330400.0,True,43964.0,55231.0,72662.0,54055.0,73258.0,96423.0,0.2134615865300192,0.3585538618651201,0.6207612655230493,0.2381994095389734,0.4251069765088456,0.6877669774866036,0.2569580276586647,0.4654937935192711,0.7613967693585527,0.2134615865300192,0.1450922753351009,0.6414461381348798,0.3792387344769506,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,high_pdmt,0.2381994095389734,0.1869075669698722,0.5748930234911545,0.3122330225133963,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,high_pdmt,0.2569580276586647,0.2085357658606064,0.5345062064807289,0.2386032306414472,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,mix_high,0.2569580276586647,0.2381994095389734,0.2134615865300192,209.4925892340148,382.3100523100523,483.4904934904936,0.060903942728924,0.1167392164622081,0.1553691736559879,816.5776258147241,0.136724960254372,0.863275039745628,1600.0,0.13125,0.86875,2030.0,0.1822660098522167,0.8177339901477833,2265.0,0.1236203090507726,0.8763796909492274,428.75999999999993,0.1911142454160789,3705.0,815.0,0.2199730094466936,0.4410714285714285,0.0551876379690949,347764.04071499506,1188.550160008715,66829.03078450845,70967.53128103277,526762.4852521408,1731.8797098001903,85460.69172216936,92239.31398667936,569964.2895419188,1818.5661235316409,600415.9196197061,1752.2038310391663,110208.0,672978.0,1866.5827814569536,1954.6622516556288,False,724709.0,120382.0,110.04,434.7149999999999,0.2405099337748343,0,1,0,0,0,0,3,aff_predominantly_HI,1.0839101090210896,0.0777785379056748,0.375779445746046,0.0777785379056748,0.2070116336339302,0.0652771945772732,0.1807371309891598,0.0748370523144304,0,0,1,0,0,0,1,0,0,0,1,0,2,ch_increase,0,0,0,0,0,0,0,0,0.5147123439477208,0.4571364070890297,0.2787959172674384,0.2997396460278421,0.2895753331635033,0.3051051097082622,172.8174630760375,0.0288587640306146,273.9979042564788,0.2499571831553496,101.18044118044132,0.2210984191247349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1.0,0.0,0,0,0,0,-312.147340892174,-32.7515246438788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,7.0,['ARE']
3,9330101.03,0101.03,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,123,CT,North Vancouver,0.33857,5370,3394,3255,59933,59,5915051,5915,36720.0,55050.0,3255.0,565.0,5310.0,1465.0,3235.0,1170.0,2060.0,3230.0,270.0,1170.0,54.3,25.3,1002.0,1200.0,438812.0,476098.0,2060.0,6.1,44.4,1165.0,1201.0,65703.0,4865.0,2765.0,5280.0,4190.0,1085.0,570.0,515.0,395.0,315.0,75.0,120.0,121.0,9330101.03,0.33857,5200.0,3381.0,3236.0,59933,59,5915051,5915,0.313,1385.0,56.7,1850.0,4.9,926.0,376496.0,996.0,1128.0,408936.0,1037.0,9330101.03,112.0,9330101.03,0.34326,5035.0,3287.0,3093.0,59933,59,5915051,5915,3095.0,1135.0,1955.0,3090.0,30.0,255.0,4955.0,1455.0,740.0,715.0,480.0,400.0,80.0,230.0,495.0,90.0,3485.0,1470.0,665.0,75.0,5035.0,1415.0,27607.0,3090.0,42376.0,47361.0,1230.0,3095.0,1955.0,856.0,810.0,1135.0,310202.0,1051.0,375.0,9330101.03,105.20068027210888,9330101.01,0.63822583839488,4728.000000000001,2920.8265306122457,2891.3435374149667,59933.0,0.0,5915051.0,5915.0,77.05782312925172,50.25510204081634,56.95578231292519,63.65646258503404,43.55442176870749,40.20408163265307,4727.32993197279,958.1972789115648,4398.996598639457,1380.340136054422,4690.476190476192,3145.969387755103,1544.506802721089,864.3877551020411,676.7687074829934,448.94557823129264,278.0782312925171,170.86734693877557,227.82312925170075,3149.319727891157,22381.0,2887.993197278912,38653.0,33218.0,1272.0,750.0,985.0000000000002,730.0,177.5680272108844,2887.993197278912,166072.0,713.622448979592,2174.3707482993204,80.40816326530614,294.8299319727892,9330101.01,True,43964.0,55231.0,72662.0,54055.0,73258.0,96423.0,0.529325053134577,0.7607012445722122,0.918154007200159,0.5180811006053725,0.7657725376171978,0.9361480963422713,0.5295421745537756,0.7852453165678224,0.9311221759017584,0.529325053134577,0.2313761914376352,0.2392987554277877,0.0818459927998409,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,mix_low,0.5180811006053725,0.2476914370118252,0.2342274623828022,0.0638519036577288,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,mix_low,0.5295421745537756,0.2557031420140467,0.2147546834321776,0.0688778240982416,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,mix_low,0.5295421745537756,0.5180811006053725,0.529325053134577,1529.3141977835862,1600.870600870601,1722.953047953048,0.2026643990929705,0.2810327706057597,0.2728119180633147,2887.9931972789127,0.7529002320185615,0.2470997679814384,3090.0,0.6326860841423948,0.3673139158576052,3235.0,0.5718701700154559,0.4281298299845441,3230.0,0.6377708978328174,0.3622291021671827,534.69,0.3137852246763137,4645.0,1635.0,0.3519913885898816,0.5683453237410072,0.0835913312693498,198066.0099304866,888.5945020586752,39617.49553128104,46099.55610724926,354474.40723120834,1060.0181565406965,48423.95432921028,54120.41960038059,390813.911840968,1002.768474670008,424487.5851339672,1116.8779060059126,55050.0,438812.0,1200.637770897833,1105.9566563467492,False,476098.0,65703.0,914.64,296.01,0.3748142414860681,0,0,0,0,1,0,5,aff_mix_mod,1.4037339883157731,0.1326577412749609,0.3431096583778524,0.1326577412749609,0.1215828605440715,0.0749946475272804,0.1228157102517978,0.1029032965069014,0,0,1,0,0,0,1,0,0,0,1,0,2,ch_increase,0,0,0,0,0,1,0,0,0.7896781348582474,0.1929155020483142,0.2222871153219635,0.1739900374413808,0.1368340475819581,0.2140149778058623,71.55640308701481,0.0382061639135678,193.63885016946188,0.2545600990646934,122.08244708244706,0.2163539351511256,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1.0,1.0,0,0,1,1,109.282142012841,-32.7515246438788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1.0,['LISD']
