,GeoUID,Unnamed: 0,trtid_base,Area (sq km),Population,Dwellings,Households,CMA_UID,PR_UID,CSD_UID,CD_UID,v_CA1996_7: 0-4,v_CA1996_8: 5-9,v_CA1996_9: 10-14,v_CA1996_31: 0-4,v_CA1996_32: 5-9,v_CA1996_33: 10-14,v_CA1996_783: Total - Total population by visible minority population,v_CA1996_784: Total visible minority population,v_CA1996_1347: Total population 15 years and over by highest level of schooling,v_CA1996_1356: University,v_CA1996_1385: Total by mobility status 1 year ago,v_CA1996_1386: Non-movers,v_CA1996_1387: Movers,v_CA1996_1388: Non-migrants,v_CA1996_1389: Migrants,v_CA1996_1390: Internal migrants,v_CA1996_1391: Intraprovincial migrants,v_CA1996_1392: Interprovincial migrants,v_CA1996_1393: External migrants,v_CA1996_1403: All persons with employment income by work activity,v_CA1996_1454: Median income $,v_CA1996_1614: Household income of all private households,"v_CA1996_1615: Under $10,000","v_CA1996_1616: $  10,000 - $19,999","v_CA1996_1617: $  20,000 - $29,999","v_CA1996_1618: $  30,000 - $39,999","v_CA1996_1619: $  40,000 - $49,999","v_CA1996_1620: $  50,000 - $59,999","v_CA1996_1621: $  60,000 - $69,999","v_CA1996_1622: $  70,000 - $79,999","v_CA1996_1623: $  80,000 - $89,999","v_CA1996_1624: $  90,000 - $99,999","v_CA1996_1625: $100,000 and over",v_CA1996_1627: Median household income $,v_CA1996_1701: Average gross rent $,v_CA1996_1702: Gross rent spending  30% or more of household income on shelter costs,v_CA1996_1704: Average owner's major payments $,v_CA1996_1705: Owner's major payments spending 30% or more of household income on shelter costs,v_CA1996_1678: Total number of occupied private dwellings,v_CA1996_1681: Average value of dwelling $,v_CA1996_1682: Owned,v_CA1996_1683: Rented,"v_CA1996_1688: Period of construction, before 1946","v_CA1996_1689: Period of construction, 1946-1960",ctuid_s
10,9330006.01,4.5183319039451115,9330006.0,2.03079993522823,4683.0,1548.7837692967412,1541.2532161234992,59933,0.0,5915022.0,5915.0,90.36663807890224,112.9582975986278,160.65180102915951,82.83608490566039,117.97866638078902,155.6314322469983,4503.270797598628,2924.3648156089193,3787.868246140652,1438.335656089194,4460.5976629502575,3524.298885077187,936.2987778730704,509.56743138936537,424.22116209262435,143.0805102915952,90.36663807890224,55.22405660377359,281.14065180102915,2108.5548885077187,16666.0,1543.7634005145799,178.22309176672385,233.44714837049744,220.89622641509436,200.81475128644942,148.10087907375643,133.03977272727275,97.89719125214408,62.75460977701544,60.244425385934825,37.652765866209265,160.65180102915951,36616.0,870.0,293.69157375643226,807.0,235.95733276157804,1541.2532161234992,537315.0,866.0136149228131,675.2396012006861,203.32493567753002,406.64987135506004,9330006.0
11,9330006.02,4.4816680960548885,9330006.0,2.03079993522823,4645.0,1536.2162307032588,1528.7467838765008,59933,0.0,5915022.0,5915.0,89.63336192109776,112.0417024013722,159.34819897084049,82.16391509433961,117.02133361921098,154.3685677530017,4466.729202401372,2900.6351843910807,3757.131753859348,1426.664343910806,4424.4023370497425,3495.701114922813,928.7012221269296,505.43256861063463,420.77883790737565,141.9194897084048,89.63336192109776,54.77594339622641,278.85934819897085,2091.4451114922813,16666.0,1531.2365994854201,176.77690823327615,231.55285162950256,219.10377358490564,199.18524871355058,146.89912092624357,131.96022727272725,97.10280874785592,62.24539022298456,59.755574614065175,37.347234133790735,159.34819897084049,36616.0,870.0,291.30842624356774,807.0,234.04266723842196,1528.7467838765008,537315.0,858.9863850771869,669.7603987993139,201.67506432246998,403.35012864493996,9330006.0
12,9330007.01,5.686411964014489,9330007.0,4.15220007270384,4867.000000000002,1629.7256688865527,1617.7842037621222,59933,0.0,5915022.0,5915.0,108.0418273162753,136.47388713634774,187.65159481247815,82.4529734782101,159.2195349924057,170.5923589204347,4833.450169412316,2084.0699848113104,3986.174786774157,1967.4985395490135,4805.0181095922435,4142.551115784556,662.466993807688,389.51921953499254,275.79098025470273,108.0418273162753,48.33450169412316,62.55053160415938,164.9059469564202,2487.805234256339,24136.0,1620.6274097441294,102.3554153522608,184.8083888304709,125.10106320831876,153.5331230283912,113.72823928028978,127.94426919032601,90.98259142423183,99.51220937025357,62.55053160415938,62.55053160415938,486.18822292323887,59408.0,1002.0,159.2195349924057,1036.0,247.35892043463028,1617.7842037621222,758160.0,1140.1255987849052,477.6586049772171,531.6795186353547,295.69342212875347,9330007.0
13,9330007.02,4.31358803598551,9330007.0,4.15220007270384,3691.999999999998,1236.2743311134473,1227.2157962378776,59933,0.0,5915022.0,5915.0,81.95817268372468,103.52611286365224,142.34840518752182,62.547026521789896,120.78046500759427,129.4076410795653,3666.5498305876836,1580.9300151886894,3023.8252132258426,1492.5014604509865,3644.981890407756,3142.448884215444,502.5330061923119,295.48078046500746,209.20901974529724,81.95817268372468,36.66549830587684,47.44946839584061,125.09405304357979,1887.1947657436606,24136.0,1229.3725902558704,77.64458464773918,140.19161116952907,94.89893679168122,116.46687697160877,86.2717607197102,97.05573080967397,69.01740857576816,75.48779062974643,47.44946839584061,47.44946839584061,368.81177707676113,59408.0,1002.0,120.78046500759427,1036.0,187.6410795653697,1227.2157962378776,758160.0,864.8744012150947,362.3413950227828,403.32048136464516,224.30657787124653,9330007.0
14,9330008.01,43.89878987898786,9330008.0,5.42199802667928,1391.9999999999989,447.1551155115508,446.6446644664463,59933,0.0,5915022.0,5915.0,30.6270627062706,52.321232123212276,61.2541254125412,31.903190319031875,47.216721672167175,54.87348734873483,1392.255225522551,376.4576457645761,1117.887788778877,630.4070407040698,1387.1507150715058,1156.1716171617152,230.97909790979077,145.47854785478535,84.22442244224415,48.492849284928454,26.798679867986774,21.694169416941676,35.7315731573157,718.4598459845978,30291.0,445.368536853685,19.141914191419126,22.97029702970295,17.86578657865785,35.7315731573157,45.9405940594059,20.4180418041804,19.141914191419126,28.07480748074805,21.694169416941676,17.86578657865785,195.24752475247507,83745.0,1200.0,25.5225522552255,1312.0,47.216721672167175,445.368536853685,778600.0,354.7634763476345,75.29152915291523,140.37403740374026,66.3586358635863,9330008.0
15,9330008.02,128.10121012101214,9330008.0,5.42199802667928,4062.0000000000014,1304.8448844884492,1303.355335533554,59933,0.0,5915022.0,5915.0,89.37293729372941,152.67876787678773,178.74587458745881,93.09680968096814,137.78327832783285,160.1265126512652,4062.7447744774495,1098.542354235424,3262.1122112211233,1839.5929592959303,4047.8492849284944,3373.828382838285,674.0209020902092,424.52145214521465,245.77557755775587,141.50715071507156,78.20132013201324,63.30583058305833,104.2684268426843,2096.5401540154025,30291.0,1299.6314631463151,55.85808580858088,67.02970297029705,52.13421342134215,104.2684268426843,134.0594059405941,59.5819581958196,55.85808580858088,81.92519251925195,63.30583058305833,52.13421342134215,569.752475247525,83745.0,1200.0,74.47744774477451,1312.0,137.78327832783285,1299.6314631463151,778600.0,1035.2365236523656,219.70847084708478,409.6259625962598,193.64136413641373,9330008.0
16,9330009.0,173.0,9330009.0,1.69217487006366,6463.0,2980.0,2950.0,59933,0.0,5915022.0,5915.0,75.0,110.0,185.0,75.0,125.0,185.0,6460.0,2080.0,5685.0,2985.0,6420.0,5000.0,1425.0,870.0,555.0,285.0,190.0,90.0,275.0,3525.0,26843.0,2955.0,190.0,440.0,340.0,320.0,295.0,225.0,225.0,160.0,155.0,70.0,535.0,45947.0,945.0,680.0,1002.0,300.0,2955.0,643574.0,1360.0,1590.0,830.0,710.0,9330009.0
17,9330010.01,159.0,9330010.01,1.426434187639,4408.0,1666.0,1650.0,59933,0.0,5915022.0,5915.0,60.0,80.0,130.0,60.0,95.0,150.0,4345.0,2575.0,3770.0,1790.0,4330.0,3270.0,1065.0,525.0,535.0,145.0,100.0,45.0,390.0,1825.0,20213.0,1650.0,145.0,280.0,135.0,155.0,170.0,130.0,140.0,65.0,55.0,60.0,300.0,44433.0,945.0,315.0,852.0,240.0,1650.0,761142.0,945.0,705.0,220.0,290.0,9330010.01
18,9330010.02,160.0,9330010.02,1.40870556744063,4339.0,1527.0,1515.0,59933,0.0,5915022.0,5915.0,45.0,90.0,145.0,55.0,75.0,130.0,4325.0,2660.0,3790.0,1595.0,4305.0,3775.0,535.0,200.0,335.0,150.0,85.0,65.0,185.0,1875.0,19626.0,1515.0,145.0,195.0,155.0,170.0,165.0,90.0,140.0,70.0,35.0,45.0,300.0,44224.0,1178.0,375.0,881.0,220.0,1520.0,882056.0,815.0,700.0,95.0,380.0,9330010.02
19,9330011.0,161.0,9330011.0,1.61356430478001,5737.0,1826.0,1825.0,59933,0.0,5915022.0,5915.0,200.0,160.0,185.0,185.0,140.0,150.0,5725.0,4135.0,4710.0,1175.0,5665.0,4770.0,895.0,510.0,380.0,230.0,140.0,85.0,150.0,2785.0,14841.0,1820.0,130.0,375.0,235.0,205.0,130.0,170.0,160.0,115.0,80.0,65.0,155.0,37553.0,679.0,320.0,707.0,275.0,1825.0,368104.0,1110.0,710.0,250.0,470.0,9330011.0
20,9330012.0,162.0,9330012.0,1.57911492980289,7061.0,2373.0,2360.0,59933,0.0,5915022.0,5915.0,195.0,185.0,245.0,165.0,170.0,180.0,7040.0,4320.0,5905.0,2085.0,7000.0,5630.0,1365.0,730.0,635.0,270.0,165.0,105.0,365.0,3535.0,15949.0,2360.0,230.0,455.0,255.0,240.0,255.0,215.0,155.0,175.0,120.0,55.0,195.0,40233.0,780.0,460.0,695.0,345.0,2365.0,437886.0,1430.0,930.0,555.0,775.0,9330012.0
21,9330013.01,164.0,9330013.01,1.16210137516261,5534.0,1687.0,1685.0,59933,0.0,5915022.0,5915.0,165.0,160.0,190.0,140.0,155.0,155.0,5530.0,3965.0,4540.0,1070.0,5460.0,4715.0,745.0,570.0,175.0,70.0,15.0,50.0,105.0,2585.0,15283.0,1685.0,145.0,305.0,205.0,245.0,165.0,165.0,120.0,100.0,45.0,105.0,85.0,36520.0,782.0,390.0,674.0,160.0,1685.0,343033.0,1035.0,645.0,280.0,310.0,9330013.01
22,9330013.03,95.03390564132157,9330013.02,1.12323097181601,3991.9999999999986,1115.6404559226658,1114.48852979368,59933,0.0,5915022.0,5915.0,135.3513201558216,120.95224354350017,106.55316693117872,141.1109508007502,115.19261289857158,109.432982253643,3988.5442216130414,3084.2822103592543,3259.950945029576,722.8336459385367,3939.5873611311486,3352.1050353484334,584.6025104602509,351.33746934064334,236.14485644207176,97.91372096378585,48.956860481892924,48.956860481892924,135.3513201558216,1995.7120184677528,14992.0,1114.48852979368,63.355937094214376,190.06781128264313,138.23113547828592,132.47150483335733,95.03390564132157,115.19261289857158,77.75501370653582,86.3944596739287,71.99538306160724,46.077045159428636,95.03390564132157,43026.0,788.0,158.38984273553592,701.0,175.66873467032167,1114.48852979368,380043.0,760.2712451305725,351.33746934064334,103.67335160871443,276.46227095657184,9330013.02
23,9330013.04,69.96609435867843,9330013.02,1.12323097181601,2939.0000000000014,821.359544077334,820.5114702063198,59933,0.0,5915022.0,5915.0,99.64867984417837,89.04775645649983,78.44683306882126,103.88904919924978,84.8073871014284,80.56701774635698,2936.455778386958,2270.717789640745,2400.0490549704236,532.1663540614632,2900.4126388688514,2467.8949646515666,430.39748953974913,258.6625306593566,173.85514355792822,72.08627903621414,36.04313951810707,36.04313951810707,99.64867984417837,1469.287981532247,14992.0,820.5114702063198,46.64406290578562,139.93218871735687,101.76886452171408,97.52849516664266,69.96609435867843,84.8073871014284,57.24498629346417,63.6055403260713,53.00461693839275,33.92295484057136,69.96609435867843,43026.0,788.0,116.61015726446405,701.0,129.3312653296783,820.5114702063198,380043.0,559.7287548694275,258.6625306593566,76.32664839128556,203.53772904342816,9330013.02
24,9330014.01,55.03722756193317,9330014.0,1.31672158453488,2420.0000000000023,752.17544334642,750.209828076351,59933,0.0,5915022.0,5915.0,63.88249627724386,73.71057262758907,83.53864897793429,67.15852172735893,72.07255990253154,73.71057262758907,2417.7067821849214,1831.298226614324,1980.3573845945598,417.6932448896714,2398.050629484231,2034.4118045214584,362.0008122377152,230.95979423311243,132.67903072966033,60.606470827128796,34.39826722620823,27.846216325978094,70.434547177474,1079.4503858129156,13522.0,750.209828076351,76.98659807770414,170.35332340598364,83.53864897793429,91.72871260322195,80.26262352781922,52.41640720184112,49.140381751726046,57.330445377013724,22.932178150805488,21.294165425747956,37.674292676323304,34034.0,672.0,134.31704345471786,607.0,88.45268715310688,750.209828076351,374985.0,455.3675375659947,294.8422905103563,104.83281440368224,160.52524705563843,9330014.0
25,9330014.02,112.96277243806682,9330014.0,1.31672158453488,4966.999999999998,1543.82455665358,1539.790171923649,59933,0.0,5915022.0,5915.0,131.11750372275614,151.28942737241093,171.4613510220657,137.84147827264107,147.92744009746846,151.28942737241093,4962.293217815079,3758.701773385676,4064.64261540544,857.3067551103286,4921.949370515769,4175.588195478542,742.9991877622848,474.0402057668876,272.3209692703397,124.39352917287121,70.60173277379177,57.15378367402191,144.565452822526,2215.5496141870844,13522.0,1539.790171923649,158.01340192229586,349.64667659401636,171.4613510220657,188.27128739677804,164.73737647218078,107.58359279815889,100.85961824827395,117.66955462298628,47.06782184919451,43.705834574252044,77.3257073236767,34034.0,672.0,275.68295654528214,607.0,181.5473128468931,1539.790171923649,374985.0,934.6324624340053,605.1577094896437,215.16718559631778,329.47475294436157,9330014.0
26,9330015.01,11.0,9330015.01,0.948386159633018,4493.0,1334.0,1335.0,59933,0.0,5915022.0,5915.0,105.0,110.0,145.0,100.0,125.0,170.0,4490.0,3045.0,3745.0,820.0,4450.0,3710.0,745.0,345.0,395.0,160.0,115.0,45.0,230.0,2130.0,17824.0,1335.0,150.0,105.0,140.0,205.0,135.0,135.0,115.0,75.0,75.0,45.0,135.0,45212.0,881.0,170.0,684.0,200.0,1335.0,406602.0,980.0,345.0,140.0,495.0,9330015.01
27,9330015.02,12.0,9330015.02,1.36011523036158,5143.0,1803.0,1800.0,59933,0.0,5915022.0,5915.0,115.0,155.0,185.0,80.0,145.0,160.0,5130.0,3140.0,4300.0,1125.0,5090.0,4510.0,580.0,350.0,225.0,150.0,145.0,0.0,80.0,2165.0,14370.0,1800.0,195.0,425.0,220.0,195.0,210.0,125.0,125.0,100.0,60.0,35.0,110.0,33232.0,656.0,355.0,610.0,195.0,1795.0,423680.0,1085.0,710.0,130.0,600.0,9330015.02
28,9330016.01,13.0,9330016.01,0.681188257184386,4258.0,1371.0,1365.0,59933,0.0,5915022.0,5915.0,115.0,165.0,150.0,125.0,135.0,155.0,4255.0,2735.0,3400.0,770.0,4220.0,3520.0,705.0,530.0,170.0,50.0,40.0,10.0,125.0,1940.0,14250.0,1365.0,165.0,240.0,215.0,150.0,150.0,135.0,115.0,65.0,25.0,50.0,65.0,33179.0,683.0,330.0,809.0,195.0,1365.0,401589.0,640.0,725.0,140.0,225.0,9330016.01
29,9330016.04,8.060783167738167,9330016.02,1.60439734437895,6896.000000000002,2330.717875928864,2317.475160724723,59933,0.0,5915022.0,5915.0,279.24855973950076,210.15613258745935,204.39843032478922,267.73315521416055,187.12532353677886,164.0945144860984,6889.090757284797,4744.346664440178,5561.940385739335,1237.9059864740757,6776.8155631627305,5371.936211071221,1404.879352091509,886.6861484511984,518.1932036403107,308.0370710528514,207.27728145612429,97.88093846539202,213.0349837187944,3592.806211906154,14980.0,2317.475160724723,305.1582199215163,391.5237538615681,305.1582199215163,290.76396426484104,293.64281539617605,201.51957919345418,169.8522167487685,103.63864072806214,48.94046923269601,74.85012941471155,126.66944977874262,35030.0,702.0,523.9509059029808,903.0,426.0699674375888,2317.475160724723,268460.0,1240.7848376054108,1076.6903231193123,192.883025799449,394.40260499290315,9330016.02
30,9330016.05,5.089421390999412,9330016.02,1.60439734437895,4353.999999999997,1471.5698421975444,1463.208649912331,59933,0.0,5915022.0,5915.0,176.31209818819394,132.68848626534182,129.05318527177081,169.04149620105193,118.14728229105779,103.60607831677376,4349.637638807712,2995.4880187025115,3511.7007597895945,781.589713617767,4278.749269433078,3391.735827001751,887.0134424313262,559.8363530099354,327.1770894213908,194.48860315604898,130.87083576855633,61.80011689070715,134.50613676212734,2268.4278199883097,14980.0,1463.208649912331,192.67095265926346,247.2004675628286,192.67095265926346,183.58270017533596,185.40035067212145,127.23553477498531,107.24137931034477,65.43541788427817,30.900058445353576,47.258912916423114,79.9766218585622,35030.0,702.0,330.81239041496184,903.0,269.0122735242547,1463.208649912331,268460.0,783.4073641145525,679.8012857977786,121.7825832846288,249.01811805961412,9330016.02
31,9330016.06,0.849795441262418,9330016.02,1.60439734437895,726.9999999999985,245.71228187359057,244.31618936294515,59933,0.0,5915022.0,5915.0,29.439342072305195,22.155381147198753,21.548384403439883,28.225348584787454,19.727394172163272,17.299407197127795,726.2716039074879,500.1653168573089,586.3588544710684,130.50429990815704,714.43516740419,566.3279619270257,148.10720547716429,93.47749853886597,54.6297069382983,32.474325791099545,21.851882775319318,10.318944643900789,22.458879519078188,378.76596810553485,14980.0,244.31618936294515,32.17082741922011,41.275778575603155,32.17082741922011,30.653335559822935,30.95683393170237,21.244886031560448,17.906403940886666,10.925941387659659,5.159472321950394,7.89095766886531,13.35392836269514,35030.0,702.0,55.23670368205717,903.0,44.917759038156376,244.31618936294515,268460.0,130.80779828003648,113.50839108290869,20.334390915922143,41.57927694748259,9330016.02
32,9330017.01,15.0,9330017.01,1.17527485966307,5747.0,1661.0,1660.0,59933,0.0,5915022.0,5915.0,175.0,190.0,160.0,145.0,170.0,175.0,5745.0,3985.0,4750.0,1020.0,5655.0,4715.0,940.0,695.0,240.0,175.0,130.0,50.0,65.0,2960.0,14982.0,1660.0,140.0,235.0,240.0,200.0,195.0,135.0,95.0,95.0,95.0,25.0,195.0,40271.0,818.0,210.0,657.0,215.0,1660.0,369386.0,1175.0,485.0,250.0,470.0,9330017.01
33,9330017.02,16.0,9330017.02,0.875108546399962,5495.0,1649.0,1645.0,59933,0.0,5915022.0,5915.0,210.0,185.0,170.0,150.0,145.0,130.0,5445.0,3825.0,4455.0,915.0,5345.0,4505.0,840.0,610.0,230.0,110.0,55.0,55.0,120.0,2815.0,15142.0,1645.0,145.0,210.0,200.0,235.0,165.0,215.0,115.0,130.0,45.0,60.0,125.0,42767.0,705.0,275.0,804.0,325.0,1645.0,304944.0,1110.0,530.0,300.0,365.0,9330017.02
34,9330018.01,17.0,9330018.01,0.913684951729849,5857.0,1714.0,1710.0,59933,0.0,5915022.0,5915.0,200.0,170.0,190.0,160.0,185.0,165.0,5835.0,4210.0,4760.0,840.0,5720.0,4695.0,1025.0,735.0,290.0,190.0,75.0,110.0,100.0,3090.0,16872.0,1710.0,85.0,280.0,235.0,230.0,150.0,145.0,155.0,110.0,80.0,35.0,190.0,40612.0,807.0,315.0,731.0,255.0,1715.0,364197.0,1110.0,600.0,310.0,390.0,9330018.01
